tx,rx_rssi,fp_rssi,range,nlos
2,-70.09,-95.34,4.691504,1
2,-70.47,-96.36,4.991687,1
2,-69.31,-96.3,4.799382,1
2,-69.33,-88.81,4.869738,1
2,-68.76,-85.88,4.930712,1
2,-69.16,-77.77,5.076113,1
2,-69.11,-77.2,5.263728,1
2,-71.36,-80.5,5.55453,1
2,-73.52,-92.0,6.286225,1
2,-75.44,-88.73,6.300296,1
2,-72.72,-82.03,7.013231,1
2,-75.43,-99.75,6.314367,1
2,-80.04,-102.1,6.666144,1
2,-85.08,-92.24,7.168012,1
2,-83.02,-93.29,7.280581,1
2,-85.32,-90.59,7.909089,1
2,-88.95,-95.12,7.749617,1
2,-83.77,-92.22,7.890327,1
2,-88.87,-97.7,8.659546,1
2,-90.02,-107.12,8.204581,1
2,-89.73,-100.26,9.034774,1
2,-89.33,-101.05,9.076988,1
2,-92.33,-109.59,9.574166,1
2,-89.58,-108.16,9.100439,1
2,-91.39,-102.57,8.795566,1
2,-92.29,-108.42,8.546977,1
2,-91.33,-103.11,8.486003,1
2,-85.58,-108.01,8.237414,1
2,-86.15,-98.73,8.218652,1
2,-85.85,-96.03,8.195201,1
2,-84.15,-104.52,8.204581,1
2,-86.12,-103.95,8.284317,1
2,-82.83,-102.67,8.326531,1
2,-89.34,-104.32,8.237414,1
2,-88.04,-102.07,8.912825,1
2,-83.46,-100.2,8.645475,1
2,-88.83,-102.29,8.279627,1
2,-82.1,-96.67,8.462551,1
2,-81.68,-102.76,7.979444,1
2,-81.23,-92.24,8.84716,1
2,-80.66,-93.53,8.364053,1
2,-78.79,-94.5,7.880947,1
2,-83.02,-107.12,7.641738,1
2,-76.94,-92.67,7.857495,1
2,-79.8,-95.47,7.505718,1
2,-81.24,-97.33,7.163322,1
2,-75.67,-92.77,6.919424,1
2,-80.81,-99.42,6.525434,1
2,-74.77,-97.59,6.375342,1
2,-73.58,-93.32,6.098611,1
2,-69.61,-86.13,5.995423,1
2,-69.72,-83.03,5.789048,1
2,-69.7,-84.62,5.638956,1
2,-71.72,-90.11,5.507626,1
2,-70.64,-92.89,5.320012,1
2,-69.57,-89.95,5.334083,1
2,-69.44,-85.93,5.348154,1
2,-69.91,-94.81,5.099565,1
2,-72.99,-94.61,4.949474,1
2,-73.69,-94.84,4.879118,1
2,-78.06,-86.17,4.958854,1
2,-75.37,-81.33,5.249656,1
2,-71.27,-83.55,5.235585,1
2,-74.19,-90.07,4.926022,1
2,-73.11,-91.7,5.02921,1
2,-75.25,-88.83,5.657718,1
2,-74.99,-83.7,5.535768,1
2,-80.16,-97.08,5.676479,1
2,-79.53,-90.37,5.990733,1
2,-76.99,-91.45,6.511362,1
2,-77.07,-84.54,6.60517,1
2,-79.7,-95.75,6.858449,1
2,-79.91,-95.53,6.858449,1
2,-78.26,-92.94,7.121109,1
2,-78.03,-95.61,8.213962,1
2,-82.47,-106.83,7.318104,1
2,-75.02,-89.95,7.365007,1
2,-72.77,-89.09,6.952256,1
2,-71.4,-81.08,6.811545,1
2,-71.52,-79.74,6.370652,1
2,-70.18,-85.35,6.136134,1
2,-69.2,-74.08,5.81719,1
2,-67.93,-73.85,5.507626,1
2,-69.32,-80.21,5.30125,1
2,-68.5,-78.0,5.052661,1
2,-68.52,-73.73,4.850976,1
2,-69.18,-74.95,4.607078,1
2,-68.87,-77.79,4.658672,1
2,-69.89,-88.88,4.410083,1
2,-70.79,-76.55,4.499199,1
2,-70.74,-82.25,4.339727,1
2,-68.5,-75.07,4.288133,1
2,-68.68,-89.94,3.795646,1
2,-68.63,-82.2,4.030164,1
2,-68.19,-75.62,3.945737,1
2,-71.12,-79.04,4.330347,1
2,-71.75,-88.47,4.616458,1
2,-72.02,-92.4,4.724337,1
2,-72.91,-84.84,5.080804,1
2,-72.2,-94.24,4.560174,1
2,-72.34,-92.69,4.761859,1
2,-72.37,-85.74,5.005758,1
2,-75.69,-97.02,4.841595,1
2,-76.76,-102.94,4.625839,1
2,-75.36,-100.57,4.926022,1
2,-74.39,-90.06,4.611768,1
2,-72.25,-91.63,4.578935,1
2,-74.25,-102.28,4.724337,1
2,-71.1,-91.5,4.550793,1
2,-75.3,-91.81,4.991687,1
2,-73.96,-92.51,5.29656,1
2,-77.38,-93.75,4.705575,1
2,-77.0,-90.73,4.893189,1
2,-76.14,-102.13,4.611768,1
2,-74.69,-90.08,5.02921,1
2,-74.76,-87.66,5.02921,1
2,-73.64,-96.19,4.653981,1
2,-73.0,-89.39,5.348154,1
2,-73.71,-83.97,5.437271,1
2,-73.93,-93.56,5.376296,1
2,-79.6,-103.6,5.320012,1
2,-76.78,-96.99,5.732763,1
2,-79.16,-89.12,6.35189,1
2,-78.59,-86.81,6.300296,1
2,-78.34,-88.76,6.422246,1
2,-80.92,-90.43,6.74588,1
2,-75.8,-90.1,7.177393,1
2,-77.37,-93.15,6.928804,1
2,-75.15,-90.18,7.13518,1
2,-80.89,-97.34,7.515099,1
2,-73.04,-83.44,7.121109,1
2,-72.27,-88.91,6.820926,1
2,-71.16,-78.55,6.562956,1
2,-69.99,-76.79,6.34251,1
2,-70.04,-75.77,6.098611,1
2,-70.42,-76.42,5.864093,1
2,-69.95,-77.16,5.55922,1
2,-69.3,-76.42,5.404438,1
2,-67.64,-74.78,5.146469,1
2,-70.61,-84.54,4.869738,1
2,-70.5,-81.41,4.790002,1
2,-72.18,-95.32,4.860357,1
2,-73.46,-86.16,5.005758,1
2,-72.01,-85.97,5.132398,1
2,-74.32,-81.53,5.352844,1
2,-74.1,-88.22,4.658672,1
2,-74.71,-93.99,4.602387,1
2,-75.42,-93.79,4.597697,1
2,-73.91,-92.36,4.602387,1
2,-76.37,-93.57,4.593007,1
2,-71.98,-84.5,4.710265,1
2,-74.02,-84.75,4.719646,1
2,-72.68,-87.38,4.738408,1
2,-74.16,-91.21,4.76655,1
2,-75.25,-97.83,11.431547,1
2,-79.33,-107.11,11.511283,1
2,-74.5,-106.93,13.218573,1
2,-72.76,-95.48,12.383689,1
2,-71.14,-100.5,12.153862,1
2,-72.44,-100.29,12.299263,1
2,-73.96,-87.22,12.26174,1
2,-73.3,-93.26,12.946532,1
2,-73.81,-95.71,13.002816,1
2,-73.87,-94.51,13.016887,1
2,-81.76,-97.54,13.171669,1
2,-75.51,-93.22,13.335832,1
2,-74.77,-84.59,13.096624,1
2,-72.19,-79.62,13.17636,1
2,-76.31,-89.47,12.894938,1
2,-75.52,-88.75,13.002816,1
2,-79.23,-93.8,12.904319,1
2,-82.09,-96.41,12.909009,1
2,-80.06,-96.08,12.932461,1
2,-81.0,-96.37,12.932461,1
2,-76.36,-99.81,12.763608,1
2,-80.26,-96.24,12.726085,1
2,-82.28,-96.96,12.547852,1
2,-79.58,-92.55,12.430593,1
2,-80.44,-90.48,12.336786,1
2,-80.98,-88.99,12.416522,1
2,-76.19,-91.76,12.26643,1
2,-74.64,-92.9,12.031913,1
2,-73.49,-89.98,11.886511,1
2,-73.03,-86.97,11.670755,1
2,-71.4,-77.05,11.614471,1
2,-70.37,-77.45,11.506593,1
2,-70.64,-77.55,11.192339,1
2,-72.3,-78.92,10.934369,1
2,-69.87,-79.38,10.742064,1
2,-73.85,-82.08,10.610734,1
2,-75.52,-92.62,10.455953,1
2,-74.48,-90.2,10.985963,1
2,-78.13,-95.52,10.94844,1
2,-75.63,-92.7,10.638877,1
2,-71.19,-80.17,10.901537,1
2,-73.44,-84.95,10.906227,1
2,-73.0,-85.19,11.070389,1
2,-74.84,-96.13,11.000034,1
2,-77.96,-104.4,11.844298,1
2,-77.79,-100.36,11.689516,1
2,-77.61,-88.16,12.613517,1
2,-79.96,-93.03,12.247669,1
2,-75.13,-95.82,11.73642,1
2,-72.7,-90.89,11.848989,1
2,-72.06,-85.56,12.083506,1
2,-75.94,-97.77,12.346166,1
2,-70.31,-92.37,12.894938,1
2,-75.45,-95.33,12.468116,1
2,-73.68,-90.22,12.824583,1
2,-75.49,-92.39,13.007507,1
2,-74.98,-83.59,14.250451,1
2,-78.38,-100.07,12.988745,1
2,-73.96,-91.02,13.298309,1
2,-80.83,-95.49,13.279547,1
2,-77.81,-89.27,13.279547,1
2,-77.34,-98.26,12.763608,1
2,-75.7,-83.01,13.05441,1
2,-75.78,-90.35,12.904319,1
2,-77.44,-90.18,13.030959,1
2,-77.37,-84.94,13.040339,1
2,-81.15,-91.53,12.618207,1
2,-78.3,-88.95,12.594755,1
2,-76.41,-90.29,12.52909,1
2,-73.12,-83.37,12.468116,1
2,-72.3,-88.87,12.411831,1
2,-70.95,-84.57,12.299263,1
2,-72.07,-84.48,12.13041,1
2,-71.44,-88.94,12.055364,1
2,-75.73,-92.08,11.886511,1
2,-73.55,-80.63,11.966248,1
2,-71.79,-90.65,11.778633,1
2,-73.21,-79.78,11.670755,1
2,-72.79,-85.92,11.459689,1
2,-72.92,-88.02,11.483141,1
2,-72.61,-86.28,11.398714,1
2,-72.43,-87.48,11.243933,1
2,-77.81,-95.58,10.967202,1
2,-79.3,-96.15,10.929679,1
2,-79.63,-100.29,11.018795,1
2,-76.83,-98.92,11.21579,1
2,-75.69,-96.89,11.47376,1
2,-77.67,-100.87,11.619161,1
2,-80.38,-95.75,12.294573,1
2,-79.14,-96.23,12.510329,1
2,-78.62,-101.01,12.247669,1
2,-76.63,-103.8,12.271121,1
2,-74.72,-100.47,11.980319,1
2,-76.32,-103.14,11.87244,1
2,-79.24,-101.61,11.909963,1
2,-78.46,-92.54,12.224217,1
2,-80.06,-93.78,12.219527,1
2,-81.94,-98.1,12.200765,1
2,-80.73,-95.73,12.233598,1
2,-88.19,-95.86,12.1351,1
2,-82.33,-91.67,11.717659,1
2,-77.56,-95.28,10.915608,1
2,-71.94,-88.2,11.253313,1
2,-70.58,-81.68,11.248623,1
2,-68.89,-73.03,11.375263,1
2,-69.33,-75.88,11.454999,1
2,-68.32,-77.62,11.769253,1
2,-70.82,-80.45,12.360237,1
2,-84.36,-91.1,12.932461,1
2,-87.06,-95.12,13.17636,1
2,-83.47,-96.47,13.082552,1
2,-79.42,-98.89,13.166979,1
2,-75.36,-89.33,13.302999,1
2,-78.71,-88.7,13.134146,1
2,-82.89,-93.81,12.894938,1
2,-76.76,-92.38,12.843344,1
2,-77.18,-94.33,13.134146,1
2,-73.02,-100.5,12.580684,1
2,-75.55,-88.64,12.932461,1
2,-77.39,-93.3,13.077862,1
2,-75.61,-96.87,12.894938,1
2,-76.28,-94.29,12.965294,1
2,-76.33,-90.58,13.120075,1
2,-76.47,-91.18,12.998126,1
2,-76.24,-91.54,13.082552,1
2,-76.83,-92.44,13.030959,1
2,-75.54,-93.51,12.932461,1
2,-79.61,-97.1,12.909009,1
2,-75.66,-98.71,12.880867,1
2,-76.78,-95.97,12.993436,1
2,-75.83,-91.51,13.101314,1
2,-73.26,-89.54,13.143527,1
2,-71.85,-89.51,13.18105,1
2,-71.44,-89.52,13.213882,1
2,-72.27,-89.84,13.232644,1
2,-71.67,-90.16,13.190431,1
2,-72.08,-90.57,13.18574,1
2,-71.78,-89.84,13.129456,1
2,-75.66,-91.94,13.04503,1
2,-78.13,-95.52,12.998126,1
