tx,rx_rssi,fp_rssi,range,nlos
2,-67.01,-72.98,1.736579,0
2,-66.74,-77.9,1.642772,0
2,-66.74,-72.94,1.567726,0
2,-66.2,-72.43,1.22533,0
2,-68.12,-75.16,1.037716,0
2,-67.41,-76.31,0.911076,0
2,-65.68,-73.12,0.840721,0
2,-67.4,-73.01,0.784437,0
2,-66.95,-72.05,0.96267,0
2,-66.01,-74.16,0.95329,0
2,-66.57,-73.55,0.920457,0
2,-66.44,-72.81,0.901696,0
2,-66.98,-73.06,0.929838,0
2,-67.5,-72.96,0.920457,0
2,-65.95,-71.56,0.981432,0
2,-67.17,-73.36,1.004884,0
2,-67.61,-72.2,1.197188,0
2,-68.57,-74.49,1.35666,0
2,-68.31,-73.01,1.638082,0
2,-68.34,-73.2,1.905432,0
2,-68.95,-75.72,2.383848,0
2,-67.61,-74.37,2.374468,0
2,-68.21,-71.1,2.299422,0
2,-67.88,-73.49,2.510488,0
2,-67.71,-82.25,2.942001,0
2,-68.51,-92.63,3.251564,0
2,-69.87,-94.38,3.002976,0
2,-67.73,-93.88,3.411037,0
2,-69.72,-95.32,4.048925,0
2,-68.37,-95.17,4.184945,0
2,-70.57,-93.19,3.551747,0
2,-68.92,-77.15,4.072377,0
2,-68.63,-78.57,3.950428,0
2,-67.23,-76.8,4.011402,0
2,-67.87,-78.8,3.973879,0
2,-68.88,-78.39,3.969189,0
2,-67.8,-78.79,4.100519,0
2,-67.51,-88.52,4.081758,0
2,-68.07,-83.89,4.091138,0
2,-68.75,-85.71,4.11459,0
2,-66.8,-78.33,4.175565,0
2,-69.2,-78.39,4.058306,0
2,-67.6,-80.77,4.156803,0
2,-67.84,-78.03,4.152113,0
2,-67.64,-73.81,4.11459,0
2,-67.39,-72.94,4.039544,0
2,-67.5,-72.26,3.945737,0
2,-67.42,-75.95,4.067687,0
2,-69.33,-73.4,3.85662,0
2,-66.6,-73.87,3.941047,0
2,-68.2,-74.2,3.809717,0
2,-67.69,-72.92,3.898834,0
2,-67.08,-73.89,4.1099,0
2,-68.38,-73.45,4.189636,0
2,-67.19,-84.22,4.414773,0
2,-69.19,-76.42,4.081758,0
2,-67.74,-72.56,3.809717,0
2,-67.22,-75.39,3.561128,0
2,-66.41,-72.78,3.687768,0
2,-67.72,-73.88,3.936357,0
2,-69.09,-73.68,3.880072,0
2,-67.61,-72.48,4.194326,0
2,-66.84,-75.04,4.424154,0
2,-67.93,-78.26,4.105209,0
2,-68.91,-90.34,3.992641,0
2,-68.7,-88.55,3.739362,0
2,-67.7,-80.44,3.85193,0
2,-67.66,-74.4,4.208397,0
2,-68.46,-73.52,4.363179,0
2,-68.4,-74.71,4.156803,0
2,-68.87,-74.92,4.349108,0
2,-67.57,-74.7,4.213088,0
2,-67.33,-75.11,4.039544,0
2,-68.5,-78.84,3.964499,0
2,-68.93,-78.08,4.030164,0
2,-68.99,-80.69,4.105209,0
2,-67.87,-78.73,3.97857,0
2,-68.49,-87.31,3.85662,0
2,-67.96,-89.09,3.880072,0
2,-68.73,-90.01,3.922285,0
2,-68.73,-86.83,3.861311,0
2,-67.95,-90.53,3.758123,0
2,-69.17,-88.68,3.734671,0
2,-67.19,-76.8,3.870692,0
2,-69.51,-79.19,3.781575,0
2,-67.83,-78.04,3.598651,0
2,-68.52,-88.84,3.298468,0
2,-67.54,-78.6,3.246874,0
2,-68.39,-81.05,2.923239,0
2,-67.69,-76.65,3.021737,0
2,-69.12,-87.08,2.773148,0
2,-67.49,-73.65,2.604295,0
2,-67.73,-72.24,2.552701,0
2,-70.11,-74.64,2.318183,0
2,-67.29,-75.52,2.168092,0
2,-67.57,-72.58,1.914813,0
2,-66.83,-72.95,1.624011,0
2,-68.03,-73.53,1.403564,0
2,-67.1,-71.68,1.417635,0
2,-66.85,-71.38,1.530203,0
2,-67.13,-71.65,1.600559,0
2,-67.88,-72.77,1.638082,0
2,-68.23,-73.65,1.502061,0
2,-66.73,-72.93,1.441087,0
2,-68.41,-74.33,1.436396,0
2,-67.03,-72.17,1.520823,0
2,-67.85,-71.58,1.60994,0
2,-67.91,-71.92,1.591178,0
2,-67.51,-72.48,1.684985,0
2,-67.23,-72.54,1.680295,0
2,-68.49,-74.5,1.713127,0
2,-68.25,-73.21,1.624011,0
2,-67.34,-70.96,1.600559,0
2,-69.21,-73.17,1.60994,0
2,-67.31,-70.95,1.675605,0
2,-68.89,-71.76,1.717818,0
2,-66.99,-74.06,1.713127,0
2,-67.65,-72.99,1.666224,0
2,-67.6,-73.79,1.661533,0
2,-67.76,-72.31,1.816315,0
2,-68.08,-72.36,1.680295,0
2,-69.5,-72.12,1.647462,0
2,-68.95,-72.03,1.633391,0
2,-68.17,-72.42,1.624011,0
2,-69.38,-73.38,1.60994,0
2,-67.74,-70.14,1.675605,0
2,-69.47,-72.57,1.61932,0
2,-69.61,-73.71,1.666224,0
2,-67.54,-70.59,1.586488,0
2,-82.35,-107.67,5.929758,1
2,-88.03,-110.5,7.463505,1
2,-79.21,-100.56,6.755261,1
2,-88.46,-102.96,8.167058,1
2,-82.03,-107.51,7.693332,1
2,-89.85,-106.56,8.31246,1
2,-88.92,-95.85,8.260866,1
2,-82.98,-90.94,7.477576,1
2,-83.02,-89.09,7.66519,1
2,-87.28,-94.46,7.683952,1
2,-83.12,-101.44,7.768378,1
2,-77.32,-91.65,7.871566,1
2,-80.03,-105.23,8.678307,1
2,-86.44,-100.23,8.298388,1
2,-96.03,-108.8,9.180176,1
2,-101.13,-108.7,13.166979,1
2,-101.7,-106.2,7.369698,1
2,-101.72,-104.78,7.92785,1
2,-101.52,-106.69,7.247749,1
2,-99.09,-103.33,7.871566,1
2,-99.89,-110.69,9.344338,1
2,-101.19,-105.22,11.164196,1
2,-99.05,-106.4,11.985009,1
2,-105.03,-109.96,15.066573,1
2,-98.56,-110.48,11.197029,1
2,-94.25,-108.53,8.392196,1
2,-99.49,-108.94,9.283363,1
2,-96.72,-109.34,8.232723,1
2,-96.25,-108.58,8.378125,1
2,-96.18,-111.66,11.014105,1
2,-92.87,-111.09,9.653902,1
2,-91.5,-106.71,8.495383,1
2,-90.82,-106.9,8.668927,1
2,-95.34,-110.43,10.957821,1
2,-102.08,-105.74,13.912746,1
2,-96.15,-99.09,11.126674,1
2,-99.91,-107.17,13.518756,1
2,-110.65,-110.4,16.042168,1
2,-98.83,-101.03,15.798269,1
2,-97.39,-114.42,13.992482,1
2,-99.44,-103.01,14.803913,1
2,-98.59,-109.01,10.990653,1
2,-98.78,-105.94,10.887465,1
2,-94.71,-106.03,10.301171,1
2,-91.88,-104.5,10.080724,1
2,-87.47,-105.98,9.818064,1
2,-89.98,-112.18,9.672663,1
2,-88.19,-103.84,9.686734,1
2,-89.85,-107.66,9.288054,1
2,-94.88,-110.53,9.086368,1
2,-91.72,-111.04,8.734592,1
2,-90.13,-105.06,7.909089,1
2,-81.58,-99.26,7.754307,1
2,-75.85,-94.65,7.39784,1
2,-77.73,-94.16,7.257129,1
2,-86.28,-96.31,7.862185,1
2,-93.05,-108.64,6.74119,1
2,-87.99,-100.42,6.797474,1
2,-79.52,-92.87,6.459769,1
2,-77.37,-89.87,6.34251,1
2,-76.75,-88.77,6.262774,1
2,-80.33,-102.3,5.995423,1
2,-83.73,-109.43,6.412865,1
2,-84.15,-102.65,7.280581,1
2,-83.68,-100.76,6.975708,1
2,-79.68,-100.71,6.989779,1
2,-83.02,-101.11,8.045109,1
2,-89.33,-112.67,6.647383,1
2,-87.62,-108.12,7.576073,1
2,-86.62,-106.03,6.450388,1
2,-82.92,-97.22,6.244012,1
2,-77.81,-90.25,6.056398,1
2,-82.24,-97.62,5.68586,1
2,-79.39,-87.41,5.676479,1
2,-77.83,-85.95,5.573291,1
2,-78.93,-89.75,5.535768,1
2,-71.25,-87.97,5.606124,1
2,-71.18,-99.42,5.108946,1
2,-72.08,-91.62,5.03859,1
2,-71.35,-99.23,4.747788,1
2,-71.42,-88.24,5.29656,1
2,-73.21,-92.26,4.90726,1
2,-70.11,-92.45,4.705575,1
2,-69.64,-83.95,4.930712,1
2,-69.49,-74.91,4.203707,1
2,-67.6,-73.42,4.133352,1
2,-69.96,-81.75,3.809717,1
2,-68.57,-89.99,3.898834,1
2,-68.83,-87.28,3.7206,1
2,-67.56,-76.11,3.926976,1
2,-67.51,-75.04,3.636174,1
2,-68.1,-75.36,3.350062,1
2,-67.44,-74.86,3.303158,1
2,-66.89,-72.38,3.026427,1
2,-68.22,-73.87,3.284397,1
2,-68.38,-73.68,2.960762,1
2,-68.91,-77.44,3.518915,1
2,-67.18,-88.14,2.979524,1
2,-68.45,-89.86,2.838813,1
2,-68.48,-74.38,3.223422,1
2,-68.61,-85.64,3.171828,1
2,-69.87,-89.67,3.279707,1
2,-68.79,-74.1,3.368823,1
2,-68.89,-73.64,3.251564,1
2,-67.76,-72.11,3.687768,1
2,-67.87,-73.83,3.758123,1
2,-70.62,-89.2,3.955118,1
2,-73.25,-89.34,4.306895,1
2,-72.16,-83.23,5.052661,1
2,-77.5,-93.63,4.77124,1
2,-70.14,-96.84,4.794692,1
2,-74.2,-90.86,4.710265,1
2,-70.49,-99.75,4.799382,1
2,-71.42,-87.65,5.540459,1
2,-74.51,-88.35,5.371606,1
2,-73.17,-90.46,5.812499,1
2,-73.72,-85.01,5.512316,1
2,-75.04,-88.12,5.69524,1
2,-72.98,-83.51,5.803119,1
2,-82.47,-90.95,6.037636,1
2,-87.46,-94.57,6.450388,1
2,-85.66,-102.54,6.300296,1
2,-83.7,-99.14,6.600479,1
2,-88.58,-101.33,6.389413,1
2,-87.03,-96.3,6.713048,1
2,-90.2,-102.62,7.679261,1
2,-88.66,-98.79,8.228033,1
2,-84.9,-104.93,7.580764,1
2,-88.19,-106.23,7.13518,1
2,-82.36,-102.96,7.00385,1
2,-88.51,-99.66,7.022611,1
2,-86.04,-105.57,7.168012,1
2,-81.68,-94.85,6.74119,1
2,-76.59,-104.37,6.60986,1
2,-74.44,-95.38,7.454124,1
2,-78.61,-104.19,7.205535,1
2,-80.51,-93.47,7.327485,1
2,-82.64,-96.82,6.914733,1
2,-73.56,-88.68,7.294652,1
2,-76.31,-92.89,7.022611,1
2,-88.25,-96.66,6.914733,1
2,-78.96,-88.14,7.308723,1
2,-82.4,-96.39,7.646429,1
2,-81.47,-92.94,7.360317,1
2,-76.78,-92.53,7.571383,1
2,-84.27,-93.65,7.594835,1
2,-90.83,-100.7,8.035728,1
2,-76.61,-80.93,8.439099,1
2,-76.04,-80.65,8.298388,1
2,-71.57,-76.99,8.500074,1
2,-78.32,-86.95,8.016967,1
2,-75.77,-86.92,8.092013,1
2,-77.95,-93.72,7.294652,1
2,-79.71,-94.64,7.116419,1
2,-80.75,-98.34,6.971017,1
2,-79.49,-92.05,7.214916,1
2,-77.59,-96.27,6.891281,1
2,-80.58,-90.93,7.064825,1
2,-76.64,-90.17,7.374388,1
2,-84.36,-92.66,7.641738,1
2,-79.88,-92.45,6.947566,1
2,-82.37,-93.25,7.205535,1
2,-83.06,-102.72,7.00854,1
2,-86.99,-102.51,6.952256,1
2,-88.65,-101.27,7.421292,1
2,-89.28,-103.86,7.416601,1
2,-90.08,-98.62,7.425982,1
2,-87.02,-110.72,7.477576,1
2,-85.35,-100.92,6.450388,1
2,-88.94,-98.83,6.469149,1
2,-88.27,-96.07,7.036682,1
2,-86.21,-98.32,6.825616,1
2,-86.99,-99.66,6.459769,1
2,-85.44,-103.15,6.464459,1
2,-85.0,-100.91,6.769332,1
2,-82.1,-99.17,5.896926,1
2,-81.43,-95.72,5.854713,1
2,-84.99,-98.83,6.281535,1
2,-87.93,-96.12,6.304987,1
2,-88.28,-97.51,6.183038,1
2,-80.18,-96.86,6.905352,1
2,-81.42,-108.41,6.506672,1
2,-83.83,-100.82,7.52917,1
2,-84.32,-103.58,6.638002,1
2,-86.09,-101.25,6.895972,1
2,-82.64,-96.57,7.543241,1
2,-84.85,-99.99,7.365007,1
2,-80.09,-105.23,6.858449,1
2,-81.41,-98.2,6.778713,1
2,-75.34,-91.87,7.097657,1
2,-78.84,-95.37,7.064825,1
2,-79.99,-91.88,7.838733,1
2,-80.69,-93.77,7.866876,1
2,-80.76,-92.88,8.176439,1
2,-84.57,-100.74,8.171749,1
2,-90.12,-97.79,7.322794,1
2,-83.04,-98.36,7.13987,1
2,-87.3,-101.86,7.26651,1
2,-88.95,-104.99,7.074205,1
2,-89.0,-107.1,7.013231,1
2,-88.18,-103.55,6.928804,1
2,-87.36,-100.83,7.440053,1
2,-89.02,-107.04,7.304033,1
2,-88.81,-103.1,7.79183,1
2,-90.08,-110.39,6.487911,1
2,-89.87,-103.27,6.530124,1
2,-86.08,-104.92,6.48322,1
2,-86.73,-100.39,6.891281,1
2,-84.96,-94.95,6.492601,1
2,-80.79,-97.09,6.229941,1
2,-80.92,-95.92,6.895972,1
2,-82.22,-97.9,7.125799,1
2,-83.9,-102.28,6.539505,1
2,-81.1,-102.11,6.056398,1
2,-81.66,-101.66,6.122063,1
2,-81.65,-103.61,6.117373,1
2,-79.59,-94.65,6.558266,1
2,-81.66,-94.61,6.717738,1
2,-85.26,-99.4,6.74588,1
2,-80.8,-96.5,7.107038,1
2,-80.06,-90.03,7.158632,1
2,-83.64,-91.39,7.2712,1
2,-80.55,-93.89,7.425982,1
2,-85.31,-101.06,7.430672,1
2,-85.04,-109.06,10.94844,1
2,-87.18,-103.36,8.879993,1
2,-91.14,-111.12,8.739282,1
2,-95.34,-109.04,9.245841,1
2,-95.02,-111.13,8.204581,1
2,-93.18,-107.02,9.325577,1
2,-98.72,-107.8,11.886511,1
2,-102.34,-113.16,12.679182,1
2,-94.72,-110.3,10.939059,1
2,-96.49,-101.72,14.048766,1
2,-95.82,-97.73,14.283284,1
2,-95.61,-111.68,12.280501,1
2,-94.82,-111.61,12.932461,1
2,-96.89,-111.96,13.495304,1
2,-95.86,-110.84,10.94375,1
2,-90.26,-110.35,12.271121,1
2,-94.3,-103.2,13.725131,1
2,-93.76,-106.51,10.277719,1
2,-95.58,-109.29,12.458735,1
2,-92.9,-98.59,11.783324,1
2,-93.65,-108.01,10.305861,1
2,-91.47,-107.41,10.371526,1
2,-90.46,-107.19,9.508501,1
2,-92.54,-108.57,9.255221,1
2,-93.41,-108.48,10.971892,1
2,-91.16,-108.3,8.565739,1
2,-93.05,-108.97,9.213008,1
2,-88.35,-104.96,8.270246,1
2,-88.34,-108.8,10.15577,1
2,-91.47,-110.99,8.012277,1
2,-84.6,-100.6,7.472886,1
2,-85.33,-92.91,7.777759,1
2,-83.69,-95.3,7.993515,1
2,-89.79,-98.72,7.322794,1
2,-84.35,-99.84,7.716784,1
2,-84.37,-97.03,7.66519,1
2,-83.73,-94.52,7.233677,1
2,-83.24,-91.62,7.027302,1
2,-84.79,-96.4,6.895972,1
2,-84.54,-93.63,6.86783,1
2,-85.34,-94.76,6.792784,1
2,-86.21,-104.89,6.544195,1
2,-83.86,-97.79,6.708357,1
2,-83.5,-102.29,6.595789,1
2,-89.08,-101.57,6.947566,1
2,-86.96,-99.22,7.168012,1
2,-88.14,-102.32,7.153941,1
2,-87.25,-99.1,6.914733,1
2,-86.33,-102.32,7.074205,1
2,-79.31,-102.24,6.74119,1
2,-82.66,-97.32,6.591099,1
2,-82.99,-96.41,6.680215,1
2,-86.9,-95.94,6.403484,1
2,-81.28,-96.37,6.389413,1
2,-83.92,-105.26,6.384723,1
2,-76.65,-104.59,6.961637,1
2,-78.13,-96.57,6.905352,1
2,-84.88,-99.0,6.900662,1
2,-77.57,-94.46,6.971017,1
2,-75.51,-89.43,8.012277,1
2,-78.45,-95.53,7.510408,1
2,-76.48,-96.65,7.571383,1
2,-79.19,-90.91,7.824662,1
2,-83.09,-93.39,7.862185,1
2,-84.41,-98.74,7.805901,1
2,-87.1,-97.37,7.763688,1
2,-81.66,-105.49,7.219606,1
2,-81.94,-94.04,7.866876,1
2,-83.11,-92.14,7.716784,1
2,-88.64,-94.12,7.39315,1
2,-84.9,-92.68,7.092967,1
2,-89.65,-94.12,6.99916,1
2,-87.62,-96.2,7.360317,1
2,-89.67,-96.95,7.097657,1
2,-90.54,-95.23,7.641738,1
2,-85.01,-98.45,6.825616,1
2,-86.67,-96.82,7.571383,1
2,-91.61,-100.14,7.00385,1
2,-88.48,-101.81,6.572337,1
2,-88.97,-99.57,6.455078,1
2,-88.66,-104.09,6.281535,1
2,-89.9,-106.82,6.093921,1
2,-88.97,-104.99,6.558266,1
2,-85.38,-108.73,5.751525,1
2,-81.26,-105.81,5.643646,1
2,-81.93,-100.91,5.535768,1
2,-80.5,-92.04,5.714002,1
2,-79.0,-90.39,5.4232,1
2,-76.79,-92.41,5.127707,1
2,-80.7,-95.07,4.90257,1
2,-73.98,-94.91,4.672743,1
2,-71.99,-86.04,4.63991,1
2,-72.88,-95.93,4.391321,1
2,-71.96,-89.96,4.757169,1
2,-67.88,-76.65,4.335037,1
2,-69.97,-75.15,4.227159,1
2,-66.21,-72.41,3.85662,1
2,-68.94,-96.75,4.166184,1
2,-68.17,-81.94,3.973879,1
2,-67.55,-73.58,4.161494,1
2,-70.12,-78.67,3.880072,1
2,-66.91,-72.74,3.894143,1
2,-68.71,-75.01,3.908214,1
2,-68.51,-80.47,3.866001,1
2,-67.79,-77.02,3.955118,1
2,-68.71,-80.94,3.359443,1
2,-69.29,-79.64,3.275016,1
2,-68.79,-96.81,3.85193,1
2,-69.59,-90.44,3.786265,1
2,-68.23,-76.54,3.861311,1
2,-68.8,-72.62,4.1099,1
2,-73.57,-87.3,4.133352,1
2,-76.29,-90.85,4.339727,1
2,-78.13,-106.08,5.001068,1
2,-83.85,-103.86,4.921332,1
2,-76.42,-89.41,5.962591,1
2,-77.14,-92.32,5.845332,1
2,-88.28,-105.52,6.08923,1
2,-89.22,-100.53,6.253393,1
2,-88.03,-106.61,6.638002,1
2,-81.61,-102.8,6.244012,1
2,-88.58,-103.11,7.186774,1
2,-89.02,-111.53,7.604216,1
2,-85.86,-107.05,8.279627,1
2,-83.26,-99.78,7.125799,1
2,-85.79,-102.27,6.942875,1
2,-80.49,-103.99,6.670835,1
2,-80.74,-91.71,6.87252,1
2,-78.58,-93.98,7.069515,1
2,-80.39,-106.45,7.022611,1
2,-77.49,-89.51,7.65581,1
2,-75.45,-105.74,7.712094,1
2,-75.8,-89.81,7.26182,1
2,-77.43,-91.23,7.200845,1
2,-71.48,-83.11,7.52448,1
2,-75.54,-97.45,7.294652,1
2,-76.88,-83.37,7.951302,1
2,-73.04,-79.73,7.585454,1
2,-71.06,-78.09,8.129536,1
2,-75.65,-89.22,8.124845,1
2,-84.16,-92.3,7.857495,1
2,-79.63,-94.69,7.599525,1
2,-75.51,-93.11,7.39315,1
2,-78.47,-93.35,7.064825,1
2,-79.3,-93.04,7.40253,1
2,-78.61,-98.35,6.74588,1
2,-76.83,-92.48,6.759951,1
2,-73.08,-101.8,6.858449,1
2,-76.07,-90.46,7.369698,1
2,-78.81,-96.28,6.811545,1
2,-79.98,-107.61,7.027302,1
2,-86.85,-100.98,6.830307,1
2,-83.82,-100.17,6.802165,1
2,-88.75,-105.78,6.971017,1
2,-89.64,-98.28,8.026348,1
2,-86.85,-100.64,7.486957,1
2,-85.02,-104.95,6.408175,1
2,-88.29,-100.15,6.619241,1
2,-84.66,-91.48,7.00385,1
2,-88.36,-96.73,6.806855,1
2,-83.72,-95.59,7.116419,1
2,-75.96,-87.05,7.036682,1
2,-81.89,-93.57,7.280581,1
2,-89.45,-96.7,7.843424,1
2,-83.88,-93.1,7.65581,1
2,-83.34,-97.36,7.599525,1
2,-84.65,-96.35,7.688642,1
2,-88.54,-98.58,7.52448,1
2,-83.1,-96.01,7.646429,1
2,-85.02,-100.48,7.39315,1
2,-85.71,-101.97,7.107038,1
2,-79.33,-94.38,7.186774,1
2,-80.11,-98.72,7.088276,1
2,-85.07,-94.64,7.078896,1
2,-82.18,-90.89,7.097657,1
2,-82.23,-90.86,7.116419,1
2,-81.38,-96.02,6.853759,1
2,-82.36,-99.09,6.727119,1
2,-82.99,-99.17,6.689596,1
2,-85.47,-94.65,7.228987,1
2,-79.04,-95.09,7.350936,1
2,-88.4,-101.99,7.13049,1
2,-78.91,-95.15,8.129536,1
2,-83.1,-97.18,7.501028,1
2,-80.6,-102.68,6.900662,1
2,-80.44,-107.44,7.210226,1
2,-75.94,-101.86,6.811545,1
2,-82.59,-101.35,7.036682,1
2,-79.35,-96.41,7.824662,1
2,-76.77,-97.31,7.069515,1
2,-80.86,-94.27,7.491647,1
2,-75.55,-97.33,7.674571,1
2,-74.15,-83.61,7.988825,1
2,-75.42,-86.23,8.148297,1
2,-73.68,-94.54,7.651119,1
2,-74.23,-80.11,8.087322,1
2,-71.66,-93.45,8.176439,1
2,-73.79,-83.05,7.955992,1
2,-76.01,-83.84,8.096703,1
2,-79.67,-92.34,8.129536,1
2,-76.31,-87.36,7.946612,1
2,-88.37,-92.54,8.425028,1
2,-84.42,-99.99,7.805901,1
2,-87.3,-93.5,7.998206,1
2,-87.77,-92.11,7.909089,1
2,-89.41,-93.64,7.880947,1
2,-88.74,-92.68,7.955992,1
2,-85.58,-92.35,7.91847,1
2,-85.57,-91.89,7.92785,1
2,-87.74,-95.6,7.871566,1
2,-87.53,-93.22,7.909089,1
2,-88.04,-95.76,7.937231,1
2,-87.06,-96.84,7.895018,1
2,-87.07,-96.61,7.932541,1
2,-88.2,-97.01,7.904398,1
2,-88.77,-96.74,7.941921,1
2,-88.38,-97.33,7.913779,1
2,-88.19,-98.05,7.904398,1
2,-88.15,-97.8,7.857495,1
2,-88.32,-96.87,7.946612,1
2,-88.68,-99.0,7.913779,1
2,-88.5,-98.8,7.904398,1
2,-90.25,-99.7,7.913779,1
2,-89.04,-98.11,7.904398,1
2,-86.18,-97.0,7.92785,1
2,-88.24,-96.99,8.016967,1
2,-88.09,-98.35,7.937231,1
2,-86.87,-97.02,7.904398,1
2,-85.19,-96.07,7.951302,1
2,-86.32,-95.81,7.984135,1
2,-88.53,-98.3,8.007586,1
2,-87.0,-96.53,7.979444,1
2,-88.48,-94.26,7.866876,1
2,-86.98,-93.4,7.885637,1
2,-86.26,-93.6,7.960683,1
2,-88.0,-93.4,7.937231,1
2,-87.34,-91.25,7.92785,1
2,-88.64,-92.42,7.92316,1
2,-85.03,-93.14,7.91847,1
2,-88.72,-94.66,7.904398,1
2,-89.27,-94.85,7.890327,1
2,-88.16,-92.9,7.890327,1
2,-88.31,-93.34,7.890327,1
2,-88.02,-94.18,7.871566,1
2,-84.81,-93.24,7.880947,1
2,-86.61,-93.81,7.862185,1
2,-87.23,-93.16,7.895018,1
2,-86.71,-92.6,7.866876,1
2,-87.12,-93.22,7.871566,1
2,-82.52,-91.2,8.007586,1
2,-91.2,-102.85,7.866876,1
2,-91.57,-107.57,7.866876,1
2,-92.29,-105.8,8.528216,1
2,-89.86,-102.35,8.509455,1
2,-88.54,-94.45,8.786186,1
2,-89.76,-103.55,8.382815,1
2,-91.72,-99.89,8.19051,1
2,-90.37,-105.98,7.876256,1
2,-91.23,-102.86,7.899708,1
2,-90.3,-98.82,8.021657,1
2,-86.15,-91.27,7.974754,1
2,-83.68,-92.31,7.91847,1
2,-82.31,-99.85,7.754307,1
2,-78.26,-90.25,8.087322,1
2,-77.04,-81.86,8.359363,1
2,-81.41,-92.98,7.322794,1
2,-79.17,-96.16,7.594835,1
2,-78.13,-96.63,7.369698,1
2,-88.06,-99.37,6.985089,1
2,-88.03,-103.34,6.375342,1
2,-90.45,-108.75,6.070469,1
2,-93.66,-107.26,6.422246,1
2,-88.72,-102.72,7.013231,1
2,-89.03,-102.08,6.014185,1
