tx,rx_rssi,fp_rssi,range,nlos
2,-89.06,-108.2,14.095670000000002,1
2,-88.27,-112.63,15.408969,1
2,-88.33,-102.09,15.831102,1
2,-87.7,-109.62,15.41366,1
2,-88.22,-110.71,15.169761,1
2,-88.76,-101.35,15.362066,1
2,-89.42,-109.69,13.983101,1
2,-89.48,-102.64,15.840482000000002,1
2,-88.71,-99.52,15.802959,1
2,-88.13,-109.77,14.88834,1
2,-88.26,-100.6,15.821720999999998,1
2,-92.85,-108.01,14.090979,1
2,-98.73,-110.23,17.097498,1
2,-96.86,-107.26,15.887386,1
2,-90.26,-103.29,15.723223,1
2,-89.26,-106.11,14.086289,1
2,-89.18,-109.87,14.072218,1
2,-89.52,-110.17,14.048766,1
2,-89.47,-109.13,14.090979,1
2,-89.24,-99.66,15.854553,1
2,-91.35,-112.2,15.404279,1
2,-91.37,-107.01,15.357376,1
2,-91.66,-101.41,15.469944,1
2,-92.72,-103.09,15.465254000000002,1
2,-91.24,-110.51,15.043122,1
2,-90.09,-109.02,14.245760999999998,1
2,-91.37,-106.45,14.109741,1
2,-92.26,-105.12,14.10505,1
2,-92.21,-104.86,14.147263,1
2,-92.49,-107.16,14.133192000000001,1
2,-92.29,-104.59,14.147263,1
2,-92.87,-111.0,15.427731,1
2,-95.03,-104.59,15.756056,1
2,-96.06,-106.24,15.831102,1
2,-96.7,-106.78,15.854553,1
2,-102.09,-106.35,16.85829,1
2,-102.44,-108.99,16.590939000000002,1
2,-99.27,-106.74,15.812339999999999,1
2,-97.77,-105.89,15.863934,1
2,-99.58,-108.25,16.140665,1
2,-101.09,-111.28,15.920217999999998,1
2,-104.6,-105.1,16.33766,1
2,-100.1,-107.9,16.408015,1
2,-99.89,-108.21,16.839528,1
2,-100.44,-107.93,15.906147,1
2,-99.8,-107.93,16.933335,1
2,-100.02,-109.17,17.045904,1
2,-99.66,-109.84,16.014025,1
2,-102.31,-109.95,17.083427,1
2,-100.69,-109.77,15.831102,1
2,-97.71,-105.78,15.878004999999998,1
2,-92.24,-100.76,15.915528,1
2,-95.12,-102.74,15.845173,1
2,-94.19,-103.17,15.892076000000001,1
2,-96.9,-105.89,15.746675,1
2,-93.31,-101.4,15.868623999999999,1
2,-91.7,-112.5,15.090025,1
2,-95.06,-101.26,15.802959,1
2,-94.41,-102.39,15.756056,1
2,-94.74,-101.07,15.854553,1
2,-94.79,-100.37,15.835792,1
2,-94.93,-100.33,15.882696,1
2,-94.9,-101.35,15.873315,1
2,-93.33,-98.75,15.859244,1
2,-95.76,-107.78,15.784198000000002,1
2,-97.93,-102.6,17.51963,1
2,-97.8,-104.93,15.887386,1
2,-97.33,-101.46,15.859244,1
2,-94.69,-100.67,15.835792,1
2,-95.26,-102.41,15.765437,1
2,-96.04,-102.8,15.788888,1
2,-95.47,-101.97,15.788888,1
2,-95.55,-102.69,15.760746,1
2,-95.18,-102.38,15.821720999999998,1
2,-95.03,-101.84,15.765437,1
2,-94.8,-102.52,15.845173,1
2,-94.52,-101.34,15.802959,1
2,-95.45,-100.37,15.882696,1
2,-95.13,-101.06,15.835792,1
2,-95.33,-102.62,15.845173,1
2,-97.23,-106.7,15.826410999999998,1
2,-96.42,-107.07,15.845173,1
2,-96.61,-103.24,15.821720999999998,1
2,-95.82,-104.59,15.906147,1
2,-96.94,-103.57,15.892076,1
2,-95.57,-106.41,15.873315,1
2,-99.83,-108.49,15.873315,1
2,-97.55,-104.76,15.718532999999999,1
2,-97.52,-102.23,15.840482000000002,1
2,-96.03,-102.54,15.901457,1
2,-94.4,-101.41,15.840482000000002,1
2,-92.13,-100.57,15.831102,1
2,-93.73,-100.38,15.788888,1
2,-92.62,-101.44,15.817031,1
2,-95.15,-100.23,15.868624,1
2,-95.37,-101.56,15.826410999999998,1
2,-94.71,-102.44,15.798269,1
2,-96.51,-103.33,15.835792000000001,1
2,-92.76,-100.88,15.831102,1
2,-93.49,-100.39,15.859244,1
2,-94.19,-101.3,15.821720999999998,1
2,-92.36,-102.05,15.784198000000002,1
2,-91.73,-103.6,15.798269,1
2,-94.59,-99.06,15.812339999999999,1
2,-88.6,-99.95,15.727914000000002,1
2,-93.46,-101.98,15.216664999999999,1
2,-96.22,-103.4,15.845173,1
2,-95.25,-100.64,15.863934,1
2,-95.9,-103.03,15.835792,1
2,-100.88,-102.6,15.854553,1
2,-97.41,-100.87,15.779507999999998,1
2,-100.62,-105.22,15.779507999999998,1
2,-97.41,-99.06,16.023406,1
2,-98.75,-101.59,15.882696,1
2,-99.62,-112.32,16.848909,1
2,-92.98,-104.22,14.954004999999999,1
2,-93.4,-99.13,15.352685,1
2,-93.81,-102.79,15.272948999999999,1
2,-95.88,-101.7,15.305782,1
2,-96.97,-110.84,14.339568,1
2,-97.29,-103.64,16.121904,1
2,-95.39,-108.11,14.902410999999999,1
2,-100.63,-102.98,17.219447,1
2,-99.32,-113.44,16.975548999999994,1
2,-102.82,-104.41,17.791671,1
2,-100.32,-108.0,17.932381,1
2,-102.01,-105.23,17.702554,1
2,-95.06,-102.15,16.478371,1
2,-98.6,-109.58,14.724177,1
2,-96.65,-102.59,15.169761,1
2,-95.15,-102.36,14.714797,1
2,-87.36,-94.68,13.84239,1
2,-70.33,-76.49,13.903365,1
2,-73.27,-86.13,14.161335000000001,1
2,-73.5,-96.08,14.208238,1
2,-74.69,-91.29,13.875223000000002,1
2,-78.4,-92.39,14.067526999999998,1
2,-75.15,-97.44,14.151954000000002,1
2,-81.19,-91.55,14.672583,1
2,-92.26,-101.99,14.428685,1
2,-89.58,-94.1,15.244807000000002,1
2,-91.58,-98.01,15.118167000000001,1
2,-96.77,-104.18,15.455873,1
2,-94.44,-103.48,15.882696,1
2,-96.42,-103.9,15.831102,1
2,-90.91,-96.29,16.290757,1
2,-92.67,-97.47,16.60032,1
2,-89.33,-97.07,16.450229,1
2,-86.03,-92.48,16.33297,1
2,-80.28,-88.38,16.060929,1
2,-81.66,-92.6,15.779507999999998,1
2,-87.69,-95.55,15.784198000000002,1
2,-84.24,-92.04,15.263568,1
2,-87.43,-92.8,15.310472,1
2,-79.75,-95.91,14.381781,1
2,-83.79,-90.28,14.588157,1
2,-80.2,-98.5,13.650085999999998,1
2,-79.65,-96.5,13.406187,1
2,-78.83,-97.96,13.134146,1
2,-73.22,-105.09,13.589110999999999,1
2,-77.4,-83.95,12.899629,1
2,-72.72,-87.16,12.829272999999999,1
2,-73.63,-92.0,12.1351,1
2,-71.84,-83.42,11.914653999999999,1
2,-72.59,-85.03,11.703588,1
2,-72.79,-95.1,11.065699,1
2,-72.66,-88.99,10.939059,1
2,-70.88,-84.81,10.784278,1
2,-68.83,-79.11,10.55914,1
2,-75.51,-82.47,10.319932000000001,1
2,-78.29,-85.08,10.197983,1
2,-72.24,-84.5,10.03382,1
2,-90.97,-97.51,10.324623,1
2,-91.78,-110.35,12.411831,1
2,-95.39,-108.38,12.571304,1
2,-97.47,-102.97,13.101314,1
2,-98.85,-103.96,12.064745,1
2,-97.55,-102.02,11.511283,1
