tx,rx_rssi,fp_rssi,range,nlos
02,-94.43,-109.00,9.897800,1
02,-95.43,-107.33,9.864968,1
02,-104.59,-107.39,10.878085,1
02,-99.75,-112.02,11.384643,1
02,-94.46,-111.83,10.788968,1
02,-92.53,-107.36,11.187648,1
02,-95.18,-109.05,12.135100,1
02,-90.43,-111.43,11.797395,1
02,-93.53,-108.41,11.121983,1
02,-93.61,-111.93,10.652948,1
02,-94.93,-110.13,10.976582,1
02,-91.15,-109.09,10.146389,1
02,-91.08,-108.13,9.710186,1
02,-93.89,-110.55,10.202673,1
02,-91.15,-94.56,10.629496,1
02,-90.84,-107.33,9.916562,1
02,-89.99,-108.60,9.222389,1
02,-89.45,-96.92,9.714876,1
02,-91.16,-101.03,9.410003,1
02,-88.77,-104.39,8.242104,1
02,-91.32,-105.14,8.185820,1
02,-88.25,-100.77,7.740236,1
02,-84.48,-108.85,7.960683,1
02,-84.88,-100.95,7.590145,1
02,-81.73,-90.46,8.204581,1
02,-85.74,-98.82,7.918470,1
02,-79.62,-101.91,7.693332,1
02,-81.48,-86.37,7.951302,1
02,-72.62,-76.97,8.012277,1
02,-77.01,-83.59,7.843424,1
02,-74.33,-104.14,7.632358,1
02,-73.12,-79.06,7.585454,1
02,-75.44,-81.40,7.909089,1
02,-81.25,-93.93,7.524480,1
02,-77.48,-94.61,7.463505,1
02,-72.48,-81.17,7.655810,1
02,-76.14,-92.72,7.510408,1
02,-72.12,-81.41,7.271200,1
02,-81.95,-90.59,7.046063,1
02,-73.05,-87.93,7.158632,1
02,-74.34,-92.03,6.689596,1
02,-73.17,-94.08,6.731809,1
02,-70.30,-74.85,7.027302,1
02,-72.49,-76.71,6.971017,1
02,-70.38,-73.35,6.985089,1
02,-69.08,-73.12,6.966327,1
02,-70.53,-74.20,7.022611,1
02,-73.24,-79.63,7.472886,1
02,-80.63,-88.88,7.482266,1
02,-74.51,-83.29,7.393150,1
02,-80.30,-89.47,7.294652,1
02,-80.63,-89.22,7.191464,1
02,-80.65,-88.58,7.238368,1
02,-83.59,-90.88,7.346246,1
02,-83.43,-90.14,7.360317,1
02,-79.40,-86.10,6.942875,1
02,-80.57,-91.45,6.595789,1
02,-89.70,-101.36,6.816236,1
02,-74.27,-88.88,6.755261,1
02,-79.26,-92.86,6.464459,1
02,-75.24,-88.72,6.670835,1
02,-71.62,-81.72,6.506672,1
02,-69.75,-75.73,6.441007,1
02,-69.88,-73.62,6.295606,1
02,-67.85,-72.09,6.201799,1
02,-68.57,-73.46,6.286225,1
02,-69.25,-73.98,6.290916,1
02,-72.23,-81.50,6.558266,1
02,-69.41,-78.72,6.609860,1
02,-74.32,-81.12,6.389413,1
02,-71.49,-89.90,6.652073,1
02,-71.43,-76.38,6.628621,1
02,-74.92,-87.39,6.548885,1
02,-70.58,-75.53,6.895972,1
02,-76.32,-102.91,6.103301,1
02,-78.91,-83.08,6.938185,1
02,-69.20,-74.87,6.656764,1
02,-69.31,-75.79,6.811545,1
02,-72.30,-76.21,6.745880,1
02,-73.18,-80.71,6.999160,1
02,-77.01,-80.75,7.322794,1
02,-81.32,-97.75,6.722429,1
02,-88.97,-107.35,6.928804,1
02,-87.07,-103.66,6.886591,1
02,-88.53,-99.30,6.942875,1
02,-94.02,-102.79,7.036682,1
02,-84.51,-96.98,6.797474,1
02,-88.70,-106.67,6.891281,1
02,-91.99,-102.99,8.068561,1
02,-93.25,-106.43,7.341556,1
02,-87.07,-102.46,7.416601,1
02,-89.98,-104.43,7.449434,1
02,-94.33,-104.17,7.557312,1
02,-91.62,-106.50,7.735546,1
02,-92.05,-109.52,7.871566,1
02,-95.58,-109.25,8.561048,1
02,-95.53,-108.29,8.392196,1
02,-97.90,-110.58,9.635140,1
02,-103.33,-113.59,9.316196,1
02,-93.09,-94.69,11.408095,1
02,-92.81,-103.98,11.070389,1
02,-98.03,-102.13,11.759872,1
02,-99.68,-103.99,11.872440,1
02,-102.42,-104.14,12.238288,1
02,-96.43,-111.86,11.558186,1
02,-95.07,-99.20,12.641659,1
02,-97.89,-111.76,14.227000,1
02,-101.43,-108.91,13.382735,1
02,-100.64,-110.33,13.631324,1
02,-98.23,-100.12,13.889294,1
02,-100.95,-105.88,14.752320,1
02,-97.63,-102.47,14.705416,1
02,-98.55,-107.52,14.006553,1
02,-98.30,-102.14,15.221355,1
02,-98.62,-109.64,13.012197,1
02,-101.51,-112.01,11.267384,1
02,-93.86,-109.54,10.967202,1
02,-96.18,-108.54,12.078816,1
02,-96.77,-106.88,11.975628,1
02,-107.18,-107.69,12.472806,1
02,-92.92,-109.60,10.859323,1
02,-94.21,-102.77,11.806775,1
02,-92.78,-108.64,9.968155,1
02,-92.08,-110.07,9.700805,1
02,-91.60,-110.71,10.460643,1
02,-91.89,-101.78,9.639831,1
02,-89.65,-103.93,9.682044,1
02,-91.43,-97.37,10.277719,1
02,-91.49,-108.61,9.091059,1
02,-88.39,-91.12,10.742064,1
02,-98.30,-113.11,9.438145,1
02,-88.97,-96.61,9.452216,1
02,-89.33,-94.19,9.602308,1
02,-88.96,-104.18,8.307769,1
02,-88.26,-105.56,7.965373,1
02,-90.58,-104.01,7.735546,1
02,-81.02,-106.31,8.045109,1
02,-86.29,-104.20,7.899708,1
02,-79.04,-85.33,8.561048,1
02,-84.31,-90.36,8.443790,1
02,-82.75,-88.94,8.425028,1
02,-74.70,-78.94,8.199891,1
02,-72.86,-78.72,8.016967,1
02,-70.42,-90.38,7.974754,1
02,-73.90,-93.23,7.594835,1
02,-72.46,-81.90,7.524480,1
02,-76.07,-90.57,7.289962,1
02,-80.00,-87.52,7.904398,1
02,-72.01,-80.71,7.688642,1
02,-75.30,-82.59,7.421292,1
02,-75.57,-94.28,7.149251,1
02,-77.49,-87.02,7.627667,1
02,-74.66,-85.34,7.107038,1
02,-73.66,-86.96,7.228987,1
02,-71.39,-92.49,7.013231,1
02,-73.55,-84.56,6.956946,1
02,-70.53,-78.70,6.975708,1
02,-73.55,-76.25,6.947566,1
02,-69.01,-73.66,6.867830,1
02,-69.60,-74.71,6.924114,1
02,-70.22,-75.59,7.017921,1
02,-89.31,-92.87,7.139870,1
02,-81.20,-91.30,7.444744,1
02,-78.24,-100.77,7.036682,1
02,-77.43,-87.56,7.332175,1
02,-81.68,-88.03,7.482266,1
02,-80.07,-92.16,7.712094,1
02,-90.32,-97.76,7.735546,1
02,-85.75,-97.08,8.181130,1
02,-83.40,-90.36,8.204581,1
02,-94.90,-107.10,8.260866,1
02,-89.46,-98.59,8.176439,1
02,-90.01,-96.07,8.833089,1
02,-90.67,-100.25,8.246795,1
02,-89.38,-100.51,8.359363,1
02,-90.89,-98.79,8.425028,1
02,-90.35,-95.34,9.086368,1
02,-92.32,-100.92,8.894064,1
02,-93.28,-97.48,8.861231,1
02,-96.84,-106.56,9.011323,1
02,-95.22,-107.10,9.091059,1
02,-98.55,-109.86,9.198937,1
02,-92.19,-104.88,8.495383,1
02,-91.97,-104.31,8.528216,1
02,-91.79,-100.15,8.270246,1
02,-91.19,-99.58,8.115465,1
02,-89.52,-99.11,8.124845,1
02,-82.57,-95.36,7.890327,1
02,-87.58,-95.11,7.941921,1
02,-88.64,-94.75,7.927850,1
02,-81.10,-99.81,7.838733,1
02,-92.58,-104.02,7.984135,1
02,-83.58,-94.00,8.045109,1
02,-90.11,-99.61,7.871566,1
02,-83.17,-90.32,7.979444,1
02,-83.94,-103.92,7.613596,1
02,-76.29,-94.31,7.627667,1
02,-79.80,-93.19,7.819972,1
02,-75.39,-91.39,7.388459,1
02,-75.03,-88.51,7.275891,1
02,-76.35,-93.35,7.107038,1
02,-74.21,-97.91,7.125799,1
02,-80.81,-89.35,7.060134,1
02,-69.99,-74.48,6.900662,1
02,-69.45,-72.57,6.834997,1
02,-71.30,-74.47,6.839687,1
02,-70.34,-73.33,6.966327,1
02,-70.05,-76.14,6.825616,1
02,-71.30,-78.42,6.797474,1
02,-69.36,-81.33,6.985089,1
02,-71.06,-76.41,6.867830,1
02,-76.34,-92.42,7.130490,1
02,-79.38,-85.44,6.980398,1
02,-71.33,-83.27,6.924114,1
02,-75.81,-85.60,7.041373,1
02,-70.58,-73.47,7.135180,1
02,-70.10,-73.78,7.130490,1
02,-72.19,-78.23,7.308723,1
02,-74.56,-77.30,7.440053,1
02,-71.76,-75.11,7.468195,1
02,-77.16,-83.60,7.618287,1
02,-89.32,-96.75,7.810591,1
02,-76.04,-80.59,7.909089,1
02,-80.88,-84.05,8.082632,1
02,-88.27,-98.90,7.571383,1
02,-93.74,-101.76,7.796520,1
02,-94.60,-107.46,7.360317,1
02,-82.75,-102.07,7.829353,1
02,-89.20,-104.30,8.213962,1
02,-90.01,-106.67,8.148297,1
02,-95.95,-105.54,8.152987,1
02,-94.64,-107.62,8.396886,1
02,-94.71,-104.53,9.808683,1
02,-97.83,-101.88,11.530044,1
02,-94.55,-105.92,9.081678,1
02,-98.56,-100.54,11.417476,1
02,-93.76,-96.72,11.506593,1
02,-95.92,-97.78,11.755181,1
02,-102.24,-103.53,11.881821,1
02,-95.48,-101.44,11.933415,1
02,-95.71,-107.18,11.084460,1
02,-96.54,-99.24,12.585375,1
02,-95.90,-108.38,11.741110,1
02,-95.28,-107.37,9.400622,1
02,-92.57,-108.23,10.235506,1
02,-99.43,-114.90,9.766470,1
02,-91.55,-100.45,9.822754,1
02,-91.14,-108.28,9.334957,1
02,-93.70,-105.39,8.682998,1
02,-91.72,-102.75,9.076988,1
02,-90.53,-105.14,9.428764,1
02,-88.68,-104.93,9.339648,1
02,-91.88,-105.04,8.537597,1
02,-91.80,-109.19,9.381861,1
02,-90.44,-98.59,9.344338,1
02,-95.64,-114.55,8.138916,1
02,-88.14,-102.83,7.979444,1
02,-82.39,-101.42,7.791830,1
02,-80.50,-96.28,7.927850,1
02,-80.96,-89.01,8.593881,1
02,-83.46,-88.12,8.462551,1
02,-78.57,-84.76,8.490693,1
02,-73.00,-76.73,7.988825,1
02,-71.38,-75.97,7.946612,1
02,-74.81,-82.30,7.665190,1
02,-73.25,-90.04,7.266510,1
02,-73.05,-80.04,7.458815,1
02,-70.50,-75.32,7.486957,1
02,-78.84,-93.84,7.050754,1
02,-73.49,-77.96,7.318104,1
02,-75.25,-85.50,6.900662,1
02,-74.87,-92.84,6.863139,1
02,-71.45,-79.76,6.436317,1
02,-73.71,-89.44,6.258083,1
02,-73.77,-93.77,5.835951,1
02,-70.65,-77.29,5.892235,1
02,-78.85,-84.54,5.779667,1
02,-67.32,-72.75,5.451342,1
02,-68.81,-73.31,5.465413,1
02,-78.17,-85.58,5.592053,1
02,-90.06,-95.07,5.854713,1
02,-76.53,-88.10,5.760905,1
02,-78.38,-93.86,5.793738,1
02,-76.16,-80.91,6.070469,1
02,-84.15,-98.08,6.586408,1
02,-90.21,-105.08,6.253393,1
02,-85.29,-95.58,6.684906,1
02,-90.40,-105.02,6.975708,1
02,-87.44,-98.48,7.998206,1
02,-74.50,-100.22,7.688642,1
02,-80.90,-93.19,7.111728,1
02,-78.76,-98.38,6.834997,1
02,-80.82,-95.50,6.966327,1
02,-75.95,-90.14,6.867830,1
02,-73.25,-79.99,6.839687,1
02,-69.74,-76.63,6.741190,1
02,-70.19,-73.08,6.614550,1
02,-69.02,-72.65,6.464459,1
02,-69.31,-73.82,6.398794,1
02,-77.37,-81.87,6.483220,1
02,-69.38,-80.66,6.394104,1
02,-83.71,-90.84,6.065779,1
02,-69.87,-77.72,6.422246,1
02,-71.35,-82.38,6.698977,1
02,-79.65,-88.69,6.816236,1
02,-72.92,-99.29,6.816236,1
02,-81.86,-89.73,6.910043,1
02,-69.57,-74.04,6.820926,1
02,-70.26,-73.18,6.778713,1
02,-71.03,-77.63,6.881901,1
02,-89.51,-93.73,6.670835,1
02,-77.90,-81.66,7.074205,1
02,-85.92,-93.08,7.402530,1
02,-88.93,-99.86,7.322794,1
02,-82.96,-103.91,6.910043,1
02,-88.12,-99.70,6.745880,1
02,-90.41,-100.84,6.928804,1
02,-89.96,-98.25,7.107038,1
02,-90.91,-103.48,7.350936,1
02,-90.89,-106.55,9.147343,1
02,-94.77,-109.85,9.123891,1
02,-92.44,-109.16,8.256175,1
02,-94.12,-107.31,9.916562,1
02,-92.18,-106.91,9.499120,1
02,-93.68,-104.33,8.504764,1
02,-97.16,-108.70,9.152033,1
02,-95.71,-103.51,10.174531,1
02,-91.71,-101.34,9.925942,1
02,-98.89,-106.17,9.925942,1
02,-88.03,-105.00,8.903444,1
02,-90.73,-94.75,9.972846,1
02,-91.52,-95.41,9.682044,1
02,-88.43,-109.40,8.847160,1
02,-90.00,-98.20,9.531952,1
02,-90.53,-102.03,8.701759,1
02,-88.10,-95.43,9.152033,1
02,-88.56,-104.72,7.688642,1
02,-82.59,-99.23,7.613596,1
02,-83.29,-96.61,7.430672,1
02,-85.73,-98.99,8.274937,1
02,-83.29,-89.14,8.232723,1
02,-79.51,-85.52,7.773068,1
02,-91.44,-97.98,7.852805,1
02,-80.05,-92.20,7.754307,1
02,-71.01,-79.37,7.557312,1
02,-70.04,-74.03,7.440053,1
02,-71.76,-76.48,7.360317,1
02,-72.59,-76.23,7.252439,1
02,-78.05,-92.45,7.186774,1
02,-71.24,-77.74,7.557312,1
02,-73.56,-93.45,6.952256,1
02,-88.22,-96.34,7.121109,1
02,-76.03,-81.60,7.646429,1
02,-72.36,-81.09,7.003850,1
02,-72.01,-82.34,7.088276,1
02,-74.12,-87.63,6.952256,1
02,-73.86,-84.73,6.797474,1
02,-68.01,-72.00,6.858449,1
02,-69.87,-74.49,6.844378,1
02,-68.77,-72.20,6.820926,1
02,-70.34,-73.04,6.792784,1
02,-69.84,-73.81,7.041373,1
02,-75.62,-88.13,7.135180,1
02,-79.10,-93.09,8.016967,1
02,-76.73,-83.70,7.421292,1
02,-78.16,-95.10,7.693332,1
02,-88.46,-95.51,7.313414,1
02,-80.86,-96.90,7.468195,1
02,-82.96,-91.09,7.665190,1
02,-84.56,-90.44,7.791830,1
02,-93.43,-102.73,8.228033,1
02,-83.37,-91.30,7.665190,1
02,-87.17,-96.28,7.360317,1
02,-81.13,-91.64,7.191464,1
02,-88.77,-103.42,6.806855,1
02,-76.56,-99.14,6.436317,1
02,-87.14,-98.02,6.398794,1
02,-81.66,-89.46,6.713048,1
02,-80.39,-91.75,6.558266,1
02,-75.21,-86.75,6.675525,1
02,-73.41,-84.88,6.638002,1
02,-74.72,-84.12,6.924114,1
02,-71.37,-78.24,6.473840,1
02,-69.39,-73.35,6.300296,1
02,-71.35,-73.73,6.159586,1
02,-69.88,-79.28,6.553576,1
02,-69.33,-76.27,6.328439,1
02,-71.95,-77.59,6.365961,1
02,-73.24,-83.17,6.469149,1
02,-72.38,-83.66,6.628621,1
02,-70.59,-85.95,6.689596,1
02,-81.28,-89.57,7.041373,1
02,-73.27,-84.06,7.031992,1
02,-78.77,-89.39,6.928804,1
02,-75.22,-87.70,7.196155,1
02,-69.86,-74.67,7.055444,1
02,-71.65,-76.72,7.196155,1
02,-80.31,-88.26,7.547931,1
02,-75.86,-78.91,7.496337,1
02,-74.77,-81.69,7.758997,1
02,-83.14,-92.66,8.148297,1
02,-94.85,-99.65,8.110774,1
02,-89.44,-95.07,8.176439,1
02,-92.53,-97.40,8.007586,1
02,-85.62,-95.18,8.518835,1
02,-84.25,-98.72,7.768378,1
02,-90.64,-99.13,7.979444,1
02,-93.58,-106.63,8.912825,1
02,-94.21,-107.05,8.659546,1
02,-92.54,-108.42,9.316196,1
02,-96.42,-103.01,11.070389,1
02,-98.83,-107.19,9.044155,1
02,-95.31,-108.26,8.425028,1
02,-101.84,-112.29,9.030084,1
02,-91.03,-98.70,10.277719,1
02,-91.59,-111.12,9.034774,1
02,-89.20,-95.62,9.316196,1
02,-91.13,-98.07,8.940967,1
02,-88.07,-102.79,7.622977,1
02,-85.23,-101.30,7.355627,1
02,-86.32,-99.28,7.646429,1
02,-82.82,-88.97,7.932541,1
02,-80.59,-88.66,7.866876,1
02,-79.96,-89.79,8.190510,1
02,-71.27,-76.48,7.590145,1
02,-80.20,-83.98,7.533860,1
02,-72.39,-80.17,7.149251,1
02,-74.00,-89.28,7.153941,1
02,-74.60,-99.75,6.722429,1
02,-76.96,-95.97,6.581718,1
02,-73.57,-90.71,6.755261,1
02,-72.73,-87.21,6.820926,1
02,-71.57,-86.69,6.947566,1
02,-71.56,-83.31,7.041373,1
02,-69.06,-74.48,6.816236,1
02,-69.46,-73.37,6.628621,1
02,-68.57,-72.97,6.684906,1
02,-71.36,-75.82,6.774022,1
02,-71.91,-74.36,6.895972,1
02,-75.51,-93.30,6.684906,1
02,-79.35,-98.29,6.131444,1
02,-77.57,-95.88,5.826570,1
02,-72.87,-81.77,5.817190,1
02,-70.59,-76.70,5.732763,1
02,-69.51,-72.30,5.629575,1
02,-68.16,-73.75,5.793738,1
02,-70.97,-78.62,5.765596,1
02,-69.93,-79.31,5.835951,1
02,-69.22,-80.50,6.093921,1
02,-71.23,-76.13,6.281535,1
02,-69.80,-73.51,6.267464,1
02,-74.69,-94.25,6.042327,1
02,-70.91,-75.64,6.581718,1
02,-78.57,-97.95,5.990733,1
02,-70.54,-73.70,6.755261,1
02,-69.34,-74.13,6.412865,1
02,-69.02,-73.87,6.107992,1
02,-74.76,-81.29,6.140824,1
02,-73.34,-81.03,6.117373,1
02,-76.29,-85.05,6.248703,1
02,-72.50,-86.11,6.473840,1
02,-76.87,-92.30,6.300296,1
02,-73.23,-85.10,6.328439,1
02,-71.72,-88.64,6.412865,1
02,-69.72,-74.18,6.713048,1
02,-69.88,-76.77,6.323748,1
02,-70.02,-77.32,6.689596,1
02,-70.28,-76.24,6.394104,1
02,-69.22,-74.50,6.497291,1
02,-74.68,-85.05,6.530124,1
02,-73.43,-81.05,6.919424,1
02,-74.79,-85.62,7.097657,1
02,-79.98,-93.36,7.576073,1
02,-76.86,-92.16,7.130490,1
02,-90.64,-97.75,7.322794,1
02,-77.00,-86.96,7.585454,1
02,-82.45,-93.25,7.665190,1
02,-86.28,-102.79,7.501028,1
02,-92.70,-103.30,7.421292,1
02,-81.80,-95.57,7.313414,1
02,-78.11,-96.54,6.895972,1
02,-79.74,-92.11,6.605170,1
02,-79.39,-92.87,6.684906,1
02,-76.93,-91.77,6.722429,1
02,-76.35,-93.65,6.473840,1
02,-79.49,-98.12,5.943829,1
02,-70.29,-74.89,5.910997,1
02,-69.03,-73.33,5.798428,1
02,-70.58,-75.33,5.962591,1
02,-68.61,-72.96,6.037636,1
02,-69.25,-74.63,6.140824,1
02,-70.63,-88.80,6.244012,1
02,-68.07,-73.08,6.422246,1
02,-71.53,-82.30,6.384723,1
02,-71.85,-75.23,6.464459,1
02,-74.17,-97.88,5.896926,1
02,-70.65,-75.88,6.079850,1
02,-75.36,-90.41,5.760905,1
02,-76.58,-88.55,5.896926,1
02,-75.64,-98.25,5.517007,1
02,-74.01,-96.89,5.404438,1
02,-87.12,-94.34,5.934449,1
02,-74.05,-87.78,6.117373,1
02,-71.06,-87.78,6.009494,1
02,-73.79,-82.54,5.910997,1
02,-72.81,-93.69,6.018875,1
02,-72.07,-91.97,6.098611,1
02,-75.02,-87.72,5.967281,1
02,-75.27,-90.00,5.882855,1
02,-76.15,-87.03,6.159586,1
02,-74.72,-84.21,6.450388,1
02,-72.85,-81.63,6.098611,1
02,-72.33,-77.51,6.140824,1
02,-71.79,-76.42,6.178347,1
02,-71.18,-76.51,6.192418,1
02,-72.69,-79.01,6.211180,1
02,-73.46,-84.29,6.445697,1
02,-78.82,-86.20,6.150205,1
02,-77.43,-93.85,5.592053,1
02,-72.39,-79.23,6.009494,1
02,-81.51,-95.16,5.305941,1
02,-78.39,-89.18,5.577981,1
02,-77.33,-89.00,5.554530,1
02,-74.83,-87.47,5.423200,1
02,-76.28,-89.21,5.441961,1
02,-75.90,-87.15,5.465413,1
02,-78.22,-88.92,5.395058,1
02,-77.74,-88.73,5.404438,1
02,-76.39,-88.24,5.390367,1
02,-77.24,-89.03,5.404438,1
02,-76.71,-89.03,5.437271,1
02,-76.83,-89.39,5.395058,1
02,-76.16,-88.27,5.423200,1
02,-75.23,-88.19,5.427890,1
02,-89.18,-94.21,5.456032,1
02,-77.52,-89.85,5.432580,1
02,-76.85,-88.25,5.549839,1
02,-75.58,-89.55,5.423200,1
02,-75.58,-88.64,5.451342,1
02,-77.35,-89.74,5.446651,1
02,-77.35,-88.24,5.479484,1
02,-75.81,-88.02,5.446651,1
02,-75.76,-88.02,5.456032,1
02,-79.76,-88.34,5.488865,1
02,-77.98,-86.68,5.540459,1
02,-78.15,-88.92,5.573291,1
02,-75.78,-86.15,5.545149,1
02,-76.13,-88.66,5.479484,1
02,-78.02,-92.61,5.366915,1
02,-77.48,-92.40,5.310631,1
02,-80.02,-95.46,5.305941,1
02,-79.04,-98.43,5.329393,1
02,-81.06,-93.49,5.592053,1
02,-79.88,-92.62,5.873474,1
02,-79.92,-91.07,5.971971,1
02,-78.92,-102.09,5.568601,1
02,-76.97,-87.98,5.676479,1
02,-78.50,-87.75,5.413819,1
02,-75.66,-91.72,5.343464,1
02,-75.93,-85.93,5.479484,1
02,-75.54,-85.50,5.498245,1
02,-76.84,-87.32,5.456032,1
02,-74.84,-86.92,5.488865,1
02,-75.86,-88.08,5.441961,1
02,-76.49,-88.43,5.432580,1
02,-76.92,-88.42,5.413819,1
02,-78.17,-88.00,5.456032,1
02,-78.24,-88.01,5.418509,1
02,-77.38,-87.20,5.456032,1
02,-76.99,-86.05,5.484174,1
02,-75.55,-84.51,5.488865,1
02,-87.13,-92.47,5.479484,1
02,-76.82,-86.47,5.451342,1
02,-79.35,-87.99,5.465413,1
02,-76.46,-86.66,5.423200,1
02,-75.46,-86.35,5.507626,1
02,-78.00,-87.78,5.474794,1
02,-76.78,-87.46,5.446651,1
02,-76.57,-87.90,5.479484,1
02,-77.31,-87.63,5.470103,1
02,-78.45,-87.93,5.470103,1
02,-76.50,-85.33,5.587362,1
02,-86.17,-90.86,5.507626,1
02,-76.95,-85.64,5.479484,1
02,-77.72,-87.20,5.465413,1
02,-78.76,-88.94,5.423200,1
02,-77.54,-86.61,5.474794,1
02,-76.67,-85.86,5.484174,1
02,-76.58,-85.19,5.479484,1
02,-76.84,-86.12,5.573291,1
02,-77.45,-86.97,5.540459,1
02,-76.30,-84.89,5.498245,1
02,-76.87,-87.18,5.498245,1
02,-76.40,-84.79,5.629575,1
02,-75.51,-84.68,5.488865,1
02,-76.84,-85.76,5.517007,1
02,-77.22,-85.99,5.531078,1
02,-77.13,-85.80,5.507626,1
02,-76.13,-86.96,5.502936,1
02,-86.68,-91.43,5.531078,1
02,-77.34,-86.62,5.526388,1
02,-77.99,-87.41,5.460723,1
02,-76.36,-86.76,5.493555,1
02,-76.93,-88.36,5.498245,1
02,-77.50,-87.66,5.456032,1
02,-76.84,-86.67,5.460723,1
02,-76.38,-87.26,5.479484,1
02,-77.42,-87.06,5.441961,1
02,-79.36,-88.66,5.413819,1
02,-78.01,-87.75,5.441961,1
02,-76.37,-85.28,5.479484,1
02,-78.22,-87.11,5.549839,1
02,-77.87,-86.77,5.479484,1
02,-78.30,-88.05,5.456032,1
02,-76.92,-87.31,5.465413,1
02,-77.55,-87.60,5.446651,1
02,-89.28,-93.74,5.498245,1
